673411	1	[1 2 3 6 9]	2018-03-28 12:52:55
673412	1	[1 2 6 9 10]	2018-03-28 12:57:55
673413	2	[1 2 6 9 10]	2018-03-28 13:03:15
673414	3	[1 2 6 9 10]	2018-03-28 13:07:56
673415	1	[2 3 4 9 10]	2018-03-28 13:12:47
673416	2	[2 3 4 9 10]	2018-03-28 13:17:47
673417	3	[2 3 4 9 10]	2018-03-28 13:22:47
673418	4	[2 3 4 9 10]	2018-03-28 13:27:58
673419	1	[1 5 7 8 9]	2018-03-28 13:32:49
673420	1	[1 2 5 7 10]	2018-03-28 13:37:59
673421	1	[1 2 7 9 10]	2018-03-28 13:42:49
673422	2	[1 2 7 9 10]	2018-03-28 13:47:50
673423	1	[1 3 5 9 10]	2018-03-28 13:52:50
673424	2	[1 3 5 9 10]	2018-03-28 13:58:00
673425	1	[1 3 6 7 10]	2018-03-28 14:02:50
673426	2	[1 3 6 7 10]	2018-03-28 14:07:50
673427	1	[1 6 8 9 10]	2018-03-28 14:12:51
673428	2	[1 6 8 9 10]	2018-03-28 14:17:51
673429	1	[2 3 4 8 10]	2018-03-28 14:22:51
673430	1	[1 2 3 4 5]	2018-03-28 14:27:51
673431	2	[1 2 3 4 5]	2018-03-28 14:32:51
673432	3	[1 2 3 4 5]	2018-03-28 14:38:12
673433	1	[2 4 5 8 10]	2018-03-28 14:42:52
673434	1	[1 2 7 8 10]	2018-03-28 14:47:53
673435	1	[1 2 5 7 10]	2018-03-28 14:52:53
673436	1	[1 2 7 8 10]	2018-03-28 14:57:53
673437	1	[1 2 5 6 8]	2018-03-28 15:02:53
673438	1	[1 2 6 7 8]	2018-03-28 15:07:44
673439	1	[1 2 5 6 8]	2018-03-28 15:13:14
673440	2	[1 2 5 6 8]	2018-03-28 15:17:54
673441	3	[1 2 5 6 8]	2018-03-28 15:22:54
673442	1	[2 3 5 6 7]	2018-03-28 15:27:55
673443	1	[2 3 5 6 8]	2018-03-28 15:32:56
673444	2	[2 3 5 6 8]	2018-03-28 15:37:56
673445	1	[2 4 7 8 9]	2018-03-28 15:42:46
673446	2	[2 4 7 8 9]	2018-03-28 15:48:06
673447	1	[1 2 4 6 9]	2018-03-28 15:52:47
673448	1	[1 2 4 7 9]	2018-03-28 15:57:57
673449	1	[1 2 6 7 10]	2018-03-28 16:02:47
673450	1	[5 6 7 9 10]	2018-03-28 16:07:47
673451	2	[5 6 7 9 10]	2018-03-28 16:12:47
673452	1	[2 5 7 9 10]	2018-03-28 16:17:58
673453	2	[2 5 7 9 10]	2018-03-28 16:22:48
673454	3	[2 5 7 9 10]	2018-03-28 16:27:48
673455	1	[1 2 3 5 6]	2018-03-28 16:32:49
673456	1	[1 3 6 8 10]	2018-03-28 16:38:00
673457	2	[1 3 6 8 10]	2018-03-28 16:42:50
673458	3	[1 3 6 8 10]	2018-03-28 16:47:50
673459	4	[1 3 6 8 10]	2018-03-28 16:53:01
673460	1	[2 4 7 8 9]	2018-03-28 16:57:52
673461	1	[2 3 6 8 9]	2018-03-28 17:03:02
673462	2	[2 3 6 8 9]	2018-03-28 17:07:43
673463	3	[2 3 6 8 9]	2018-03-28 17:12:53
673464	4	[2 3 6 8 9]	2018-03-28 17:17:54
673465	5	[2 3 6 8 9]	2018-03-28 17:23:06
673466	1	[1 4 6 7 8]	2018-03-28 17:27:48
673467	2	[1 4 6 7 8]	2018-03-28 17:32:58
673468	3	[1 4 6 7 8]	2018-03-28 17:37:59
673469	1	[3 5 6 7 8]	2018-03-28 17:42:50
673470	1	[1 3 6 7 8]	2018-03-28 17:47:51
673471	2	[1 3 6 7 8]	2018-03-28 17:53:11
673472	3	[1 3 6 7 8]	2018-03-28 17:57:51
673473	1	[2 5 6 9 10]	2018-03-28 18:02:52
673474	2	[2 5 6 9 10]	2018-03-28 18:07:52
673475	1	[2 4 8 9 10]	2018-03-28 18:12:52
673476	1	[6 7 8 9 10]	2018-03-28 18:17:43
673477	1	[4 6 7 8 9]	2018-03-28 18:22:43
673478	2	[4 6 7 8 9]	2018-03-28 18:27:43
673479	3	[4 6 7 8 9]	2018-03-28 18:32:53
673480	1	[1 2 3 9 10]	2018-03-28 18:37:54
673481	2	[1 2 3 9 10]	2018-03-28 18:42:55
673482	1	[1 2 3 5 7]	2018-03-28 18:47:55
673483	1	[1 2 3 5 9]	2018-03-28 18:52:55
673484	1	[1 3 5 7 9]	2018-03-28 18:57:55
673485	1	[1 2 3 5 7]	2018-03-28 19:02:56
673486	1	[1 3 5 7 9]	2018-03-28 19:08:16
673487	1	[1 2 3 5 9]	2018-03-28 19:12:46
673488	2	[1 2 3 5 9]	2018-03-28 19:17:46
673489	3	[1 2 3 5 9]	2018-03-28 19:22:57
673490	4	[1 2 3 5 9]	2018-03-28 19:27:48
673491	5	[1 2 3 5 9]	2018-03-28 19:32:48
673492	6	[1 2 3 5 9]	2018-03-28 19:37:49
673493	7	[1 2 3 5 9]	2018-03-28 19:42:51
673494	8	[1 2 3 5 9]	2018-03-28 19:47:51
673495	1	[3 5 6 7 8]	2018-03-28 19:52:51
673496	2	[3 5 6 7 8]	2018-03-28 19:57:52
673497	1	[5 6 8 9 10]	2018-03-28 20:02:52
673498	2	[5 6 8 9 10]	2018-03-28 20:07:52
673499	1	[1 3 5 6 10]	2018-03-28 20:12:52
673500	1	[1 2 3 9 10]	2018-03-28 20:17:53
673501	1	[1 2 5 9 10]	2018-03-28 20:22:53
673502	1	[2 3 4 5 9]	2018-03-28 20:27:53
673503	1	[2 4 5 9 10]	2018-03-28 20:32:43
673504	2	[2 4 5 9 10]	2018-03-28 20:37:54
673505	3	[2 4 5 9 10]	2018-03-28 20:42:54
673506	4	[2 4 5 9 10]	2018-03-28 20:47:55
673507	1	[1 3 4 7 8]	2018-03-28 20:53:26
673508	1	[1 2 6 7 8]	2018-03-28 20:58:07
673509	1	[2 4 6 7 8]	2018-03-28 21:02:57
673510	1	[1 2 4 6 9]	2018-03-28 21:07:47
673511	2	[1 2 4 6 9]	2018-03-28 21:12:47
673512	1	[1 4 6 7 9]	2018-03-28 21:18:08
673513	2	[1 4 6 7 9]	2018-03-28 21:22:58
673514	1	[1 2 5 6 7]	2018-03-28 21:28:08
673515	2	[1 2 5 6 7]	2018-03-28 21:32:49
673516	1	[5 6 7 8 9]	2018-03-28 21:37:49
673517	1	[2 5 6 7 9]	2018-03-28 21:42:49
673518	1	[5 6 7 8 9]	2018-03-28 21:47:49
673519	1	[2 6 8 9 10]	2018-03-28 21:52:50
673520	1	[2 3 5 8 10]	2018-03-28 21:57:50
673521	2	[2 3 5 8 10]	2018-03-28 22:02:40
673522	3	[2 3 5 8 10]	2018-03-28 22:08:01
673523	1	[4 5 6 9 10]	2018-03-28 22:12:53
673524	1	[3 4 5 9 10]	2018-03-28 22:17:53
673525	2	[3 4 5 9 10]	2018-03-28 22:22:43
673526	3	[3 4 5 9 10]	2018-03-28 22:27:44
673527	4	[3 4 5 9 10]	2018-03-28 22:32:56
673528	5	[3 4 5 9 10]	2018-03-28 22:37:47
673529	1	[2 6 7 8 10]	2018-03-28 22:42:59
673530	2	[2 6 7 8 10]	2018-03-28 22:47:59
673531	1	[2 4 5 7 10]	2018-03-28 22:53:09
673532	1	[2 4 7 8 10]	2018-03-28 22:58:10
673533	1	[2 5 7 8 10]	2018-03-28 23:03:00
673534	2	[2 5 7 8 10]	2018-03-28 23:08:00
673535	3	[2 5 7 8 10]	2018-03-28 23:13:20
673536	1	[2 4 5 6 10]	2018-03-28 23:17:52
673537	1	[4 6 7 9 10]	2018-03-28 23:23:02
673538	2	[4 6 7 9 10]	2018-03-28 23:27:52
673539	1	[2 7 8 9 10]	2018-03-28 23:32:43
673540	1	[2 3 4 8 9]	2018-03-28 23:37:43
673541	2	[2 3 4 8 9]	2018-03-28 23:42:53
673542	1	[1 3 4 5 10]	2018-03-28 23:47:43
673543	2	[1 3 4 5 10]	2018-03-28 23:53:04
673544	1	[3 5 6 7 9]	2018-03-28 23:57:54
673545	2	[3 5 6 7 9]	2018-03-29 09:07:58
673546	3	[3 5 6 7 9]	2018-03-29 09:12:49
673547	4	[3 5 6 7 9]	2018-03-29 09:17:50
673548	1	[1 3 4 7 10]	2018-03-29 09:22:51
673549	1	[1 2 3 4 9]	2018-03-29 09:27:41
673550	1	[1 2 3 4 7]	2018-03-29 09:32:52
673551	2	[1 2 3 4 7]	2018-03-29 09:37:52
673552	3	[1 2 3 4 7]	2018-03-29 09:42:42
673553	1	[2 3 6 7 9]	2018-03-29 09:47:43
673554	2	[2 3 6 7 9]	2018-03-29 09:52:53
673555	3	[2 3 6 7 9]	2018-03-29 09:57:54
673556	4	[2 3 6 7 9]	2018-03-29 10:02:44
673557	5	[2 3 6 7 9]	2018-03-29 10:07:45
673558	6	[2 3 6 7 9]	2018-03-29 10:12:47
673559	7	[2 3 6 7 9]	2018-03-29 10:17:48
673560	1	[1 2 3 4 8]	2018-03-29 10:22:48
673561	2	[1 2 3 4 8]	2018-03-29 10:27:59
673562	1	[2 3 4 6 9]	2018-03-29 10:32:49
673563	1	[1 2 6 9 10]	2018-03-29 10:37:49
673564	2	[1 2 6 9 10]	2018-03-29 10:42:50
673565	3	[1 2 6 9 10]	2018-03-29 10:47:50
673566	1	[2 3 5 8 10]	2018-03-29 10:52:51
673567	1	[1 2 5 8 10]	2018-03-29 10:57:51
673568	2	[1 2 5 8 10]	2018-03-29 11:02:52
673569	1	[2 3 8 9 10]	2018-03-29 11:07:52
673570	1	[1 2 3 8 10]	2018-03-29 11:12:52
673571	1	[1 2 8 9 10]	2018-03-29 11:17:53
673572	2	[1 2 8 9 10]	2018-03-29 11:22:53
673573	1	[1 2 3 7 10]	2018-03-29 11:27:53
673574	2	[1 2 3 7 10]	2018-03-29 11:32:43
673575	1	[2 5 7 9 10]	2018-03-29 11:37:54
673576	2	[2 5 7 9 10]	2018-03-29 11:42:44
673577	1	[2 3 5 7 10]	2018-03-29 11:47:44
673578	1	[3 4 5 9 10]	2018-03-29 11:52:55
673579	1	[2 3 4 5 10]	2018-03-29 11:57:45
673580	1	[3 4 5 9 10]	2018-03-29 12:03:05
673581	2	[3 4 5 9 10]	2018-03-29 12:07:56
673582	1	[2 4 6 8 9]	2018-03-29 12:12:46
673583	1	[2 4 8 9 10]	2018-03-29 12:17:46
673584	2	[2 4 8 9 10]	2018-03-29 12:22:47
673585	3	[2 4 8 9 10]	2018-03-29 12:27:57
673586	4	[2 4 8 9 10]	2018-03-29 12:32:58
673587	1	[1 4 5 6 7]	2018-03-29 12:38:00
673588	2	[1 4 5 6 7]	2018-03-29 12:43:01
673589	3	[1 4 5 6 7]	2018-03-29 12:47:51
673590	1	[1 4 8 9 10]	2018-03-29 12:52:52
673591	2	[1 4 8 9 10]	2018-03-29 12:57:52
673592	3	[1 4 8 9 10]	2018-03-29 13:02:53
673593	1	[1 4 5 6 7]	2018-03-29 13:07:53
673594	2	[1 4 5 6 7]	2018-03-29 13:12:54
673595	1	[1 3 4 5 9]	2018-03-29 13:17:54
673596	2	[1 3 4 5 9]	2018-03-29 13:22:54
673597	3	[1 3 4 5 9]	2018-03-29 13:27:55
673598	1	[1 2 6 7 8]	2018-03-29 13:32:56
673599	2	[1 2 6 7 8]	2018-03-29 13:37:46
673600	3	[1 2 6 7 8]	2018-03-29 13:42:56
673601	1	[3 4 5 8 10]	2018-03-29 13:47:47
673602	2	[3 4 5 8 10]	2018-03-29 13:52:48
673603	1	[1 5 6 8 10]	2018-03-29 13:57:58
673604	2	[1 5 6 8 10]	2018-03-29 14:02:48
673605	3	[1 5 6 8 10]	2018-03-29 14:07:49
673606	1	[3 5 7 8 9]	2018-03-29 14:12:49
673607	1	[3 5 6 8 9]	2018-03-29 14:18:00
673608	1	[3 5 7 8 9]	2018-03-29 14:23:00
673609	1	[2 6 7 8 9]	2018-03-29 14:27:40
673610	1	[2 4 5 6 7]	2018-03-29 14:32:51
673611	1	[2 4 6 7 8]	2018-03-29 14:37:51
673612	2	[2 4 6 7 8]	2018-03-29 14:42:51
673613	1	[2 3 4 5 6]	2018-03-29 14:47:52
673614	2	[2 3 4 5 6]	2018-03-29 14:52:52
673615	3	[2 3 4 5 6]	2018-03-29 14:58:02
673616	4	[2 3 4 5 6]	2018-03-29 15:03:34
673617	5	[2 3 4 5 6]	2018-03-29 15:07:45
673618	1	[2 4 7 8 9]	2018-03-29 15:13:07
673619	2	[2 4 7 8 9]	2018-03-29 15:17:47
673620	3	[2 4 7 8 9]	2018-03-29 15:22:47
673621	4	[2 4 7 8 9]	2018-03-29 15:27:48
673622	1	[2 3 4 5 10]	2018-03-29 15:32:50
673623	2	[2 3 4 5 10]	2018-03-29 15:37:50
673624	1	[2 3 4 5 9]	2018-03-29 15:42:50
673625	1	[1 2 5 9 10]	2018-03-29 15:47:51
673626	1	[1 2 4 5 10]	2018-03-29 15:53:01
673627	2	[1 2 4 5 10]	2018-03-29 15:57:51
673628	3	[1 2 4 5 10]	2018-03-29 16:08:12
673629	4	[1 2 4 5 10]	2018-03-29 16:08:23
673630	1	[1 2 3 6 9]	2018-03-29 16:13:23
673631	1	[1 2 3 4 6]	2018-03-29 16:17:44
673632	1	[1 4 6 8 9]	2018-03-29 16:22:44
673633	1	[1 2 4 8 9]	2018-03-29 16:28:04
673634	2	[1 2 4 8 9]	2018-03-29 16:32:55
673635	3	[1 2 4 8 9]	2018-03-29 16:37:45
673636	1	[1 2 3 6 7]	2018-03-29 16:42:46
673637	1	[1 2 6 7 8]	2018-03-29 16:47:56
673638	1	[1 3 5 6 8]	2018-03-29 16:52:47
673639	2	[1 3 5 6 8]	2018-03-29 16:57:47
673640	1	[3 4 5 7 10]	2018-03-29 17:02:57
673641	1	[1 3 4 5 7]	2018-03-29 17:07:48
673642	2	[1 3 4 5 7]	2018-03-29 17:13:18
673643	3	[1 3 4 5 7]	2018-03-29 17:17:49
673644	4	[1 3 4 5 7]	2018-03-29 17:22:50
673645	5	[1 3 4 5 7]	2018-03-29 17:27:41
673646	1	[4 6 8 9 10]	2018-03-29 17:32:52
673647	2	[4 6 8 9 10]	2018-03-29 17:37:52
673648	1	[2 5 8 9 10]	2018-03-29 17:43:02
673649	1	[3 4 5 9 10]	2018-03-29 17:47:53
673650	2	[3 4 5 9 10]	2018-03-29 17:52:53
673651	1	[2 4 6 7 9]	2018-03-29 17:57:43
673652	1	[3 4 6 7 9]	2018-03-29 18:02:44
673653	2	[3 4 6 7 9]	2018-03-29 18:07:54
673654	3	[3 4 6 7 9]	2018-03-29 18:12:54
673655	1	[1 2 3 7 9]	2018-03-29 18:17:46
673656	1	[1 2 4 7 8]	2018-03-29 18:22:56
673657	1	[2 4 7 8 9]	2018-03-29 18:27:46
673658	2	[2 4 7 8 9]	2018-03-29 18:32:47
673659	1	[1 4 7 8 10]	2018-03-29 18:37:57
673660	2	[1 4 7 8 10]	2018-03-29 18:42:57
673661	3	[1 4 7 8 10]	2018-03-29 18:47:48
673662	4	[1 4 7 8 10]	2018-03-29 18:52:50
673663	1	[2 3 5 7 8]	2018-03-29 18:57:52
673664	1	[2 4 5 7 8]	2018-03-29 19:02:52
673665	1	[2 3 4 7 8]	2018-03-29 19:07:52
673666	1	[3 4 5 7 8]	2018-03-29 19:12:53
673667	2	[3 4 5 7 8]	2018-03-29 19:17:53
673668	3	[3 4 5 7 8]	2018-03-29 19:22:53
673669	1	[1 2 7 8 9]	2018-03-29 19:27:55
673670	2	[1 2 7 8 9]	2018-03-29 19:32:45
673671	3	[1 2 7 8 9]	2018-03-29 19:38:06
673672	4	[1 2 7 8 9]	2018-03-29 19:42:57
673673	1	[3 6 7 8 10]	2018-03-29 19:47:48
673674	1	[1 3 7 8 10]	2018-03-29 19:52:48
673675	1	[3 6 7 8 10]	2018-03-29 19:57:48
673676	2	[3 6 7 8 10]	2018-03-29 20:02:49
673677	1	[1 5 7 8 10]	2018-03-29 20:07:49
673678	2	[1 5 7 8 10]	2018-03-29 20:12:50
673679	1	[1 4 5 6 8]	2018-03-29 20:17:50
673680	2	[1 4 5 6 8]	2018-03-29 20:23:00
673681	3	[1 4 5 6 8]	2018-03-29 20:27:51
673682	1	[2 3 4 7 9]	2018-03-29 20:32:52
673683	1	[2 3 4 7 8]	2018-03-29 20:38:02
673684	2	[2 3 4 7 8]	2018-03-29 20:43:13
673685	3	[2 3 4 7 8]	2018-03-29 20:47:53
673686	1	[2 6 8 9 10]	2018-03-29 20:52:46
673687	1	[1 2 4 6 9]	2018-03-29 20:57:56
673688	2	[1 2 4 6 9]	2018-03-29 21:03:06
673689	1	[1 2 6 7 10]	2018-03-29 21:07:47
673690	1	[1 2 4 7 10]	2018-03-29 21:12:57
673691	2	[1 2 4 7 10]	2018-03-29 21:18:18
673692	3	[1 2 4 7 10]	2018-03-29 21:22:58
673693	1	[1 2 5 6 9]	2018-03-29 21:27:49
673694	1	[1 2 4 5 6]	2018-03-29 21:32:59
673695	2	[1 2 4 5 6]	2018-03-29 21:37:50
673696	3	[1 2 4 5 6]	2018-03-29 21:43:10
673697	1	[1 2 7 8 9]	2018-03-29 21:47:52
673698	1	[1 2 5 7 9]	2018-03-29 21:53:02
673699	1	[1 2 5 8 9]	2018-03-29 21:57:53
673700	1	[1 2 7 8 9]	2018-03-29 22:03:03
673701	2	[1 2 7 8 9]	2018-03-29 22:07:53
673702	1	[1 2 3 5 8]	2018-03-29 22:13:24
673703	2	[1 2 3 5 8]	2018-03-29 22:18:24
673704	3	[1 2 3 5 8]	2018-03-29 22:22:54
673705	4	[1 2 3 5 8]	2018-03-29 22:27:56
673706	5	[1 2 3 5 8]	2018-03-29 22:33:07
673707	1	[1 2 6 7 9]	2018-03-29 22:38:08
673708	1	[1 2 3 7 9]	2018-03-29 22:43:28
673709	2	[1 2 3 7 9]	2018-03-29 22:47:49
673710	3	[1 2 3 7 9]	2018-03-29 22:52:59
673711	1	[1 2 4 5 6]	2018-03-29 22:57:51
673712	2	[1 2 4 5 6]	2018-03-29 23:03:11
673713	3	[1 2 4 5 6]	2018-03-29 23:07:51
673714	1	[1 2 7 8 9]	2018-03-29 23:12:53
673715	2	[1 2 7 8 9]	2018-03-29 23:17:53
673716	1	[1 2 6 9 10]	2018-03-29 23:23:04
673717	2	[1 2 6 9 10]	2018-03-29 23:28:04
673718	1	[1 2 6 8 10]	2018-03-29 23:32:55
673719	1	[1 2 6 9 10]	2018-03-29 23:37:55
673720	2	[1 2 6 9 10]	2018-03-29 23:42:45
673721	1	[2 3 4 8 9]	2018-03-29 23:47:46
673722	2	[2 3 4 8 9]	2018-03-29 23:52:56
673723	1	[1 2 4 6 8]	2018-03-29 23:57:57
673724	2	[1 2 4 6 8]	2018-03-30 09:07:52
673725	1	[2 3 4 5 6]	2018-03-30 09:12:52
673726	1	[2 3 5 7 8]	2018-03-30 09:17:53
673727	1	[2 3 4 7 8]	2018-03-30 09:22:53
673728	1	[2 4 5 8 10]	2018-03-30 09:28:04
673729	2	[2 4 5 8 10]	2018-03-30 09:32:54
673730	1	[3 5 7 9 10]	2018-03-30 09:37:44
673731	1	[2 3 7 9 10]	2018-03-30 09:42:45
673732	1	[1 2 3 5 9]	2018-03-30 09:47:55
673733	1	[1 3 5 9 10]	2018-03-30 09:52:46
673734	2	[1 3 5 9 10]	2018-03-30 09:57:46
673735	1	[1 2 5 9 10]	2018-03-30 10:02:46
673736	1	[1 2 3 9 10]	2018-03-30 10:07:57
673737	2	[1 2 3 9 10]	2018-03-30 10:12:57
673738	1	[3 5 6 7 9]	2018-03-30 10:17:58
673739	2	[3 5 6 7 9]	2018-03-30 10:22:48
673740	3	[3 5 6 7 9]	2018-03-30 10:27:48
673741	1	[1 2 6 7 9]	2018-03-30 10:32:49
673742	1	[1 3 6 7 9]	2018-03-30 10:38:00
673743	2	[1 3 6 7 9]	2018-03-30 10:43:00
673744	3	[1 3 6 7 9]	2018-03-30 10:47:51
673745	1	[2 3 5 6 9]	2018-03-30 10:52:52
673746	1	[1 2 5 6 8]	2018-03-30 10:57:52
673747	1	[2 5 6 8 9]	2018-03-30 11:02:42
673748	2	[2 5 6 8 9]	2018-03-30 11:07:43
673749	3	[2 5 6 8 9]	2018-03-30 11:13:03
673750	4	[2 5 6 8 9]	2018-03-30 11:17:54
673751	1	[3 4 6 8 10]	2018-03-30 11:22:46
673752	2	[3 4 6 8 10]	2018-03-30 11:27:56
673753	3	[3 4 6 8 10]	2018-03-30 11:33:06
673754	1	[2 5 6 8 9]	2018-03-30 11:37:57
673755	1	[2 6 7 9 10]	2018-03-30 11:42:58
673756	2	[2 6 7 9 10]	2018-03-30 11:47:48
673757	3	[2 6 7 9 10]	2018-03-30 11:52:48
673758	4	[2 6 7 9 10]	2018-03-30 11:57:49
673759	5	[2 6 7 9 10]	2018-03-30 12:02:50
673760	6	[2 6 7 9 10]	2018-03-30 12:07:51
673761	7	[2 6 7 9 10]	2018-03-30 12:12:52
673762	1	[1 4 5 6 7]	2018-03-30 12:17:53
673763	2	[1 4 5 6 7]	2018-03-30 12:23:03
673764	3	[1 4 5 6 7]	2018-03-30 12:27:44
673765	4	[1 4 5 6 7]	2018-03-30 12:33:05
673766	5	[1 4 5 6 7]	2018-03-30 12:37:56
673767	6	[1 4 5 6 7]	2018-03-30 12:43:07
673768	1	[2 3 7 8 10]	2018-03-30 12:47:48
673769	1	[2 3 6 7 10]	2018-03-30 12:52:59
673770	1	[2 3 6 8 9]	2018-03-30 12:57:49
673771	1	[1 2 6 7 8]	2018-03-30 13:03:00
673772	2	[1 2 6 7 8]	2018-03-30 13:07:50
673773	1	[2 4 5 7 9]	2018-03-30 13:12:51
673774	2	[2 4 5 7 9]	2018-03-30 13:17:51
673775	1	[1 2 4 5 6]	2018-03-30 13:23:11
673776	2	[1 2 4 5 6]	2018-03-30 13:28:02
673777	1	[2 3 4 6 9]	2018-03-30 13:32:52
673778	2	[2 3 4 6 9]	2018-03-30 13:37:53
673779	1	[3 4 5 9 10]	2018-03-30 13:42:53
673780	2	[3 4 5 9 10]	2018-03-30 13:48:04
673781	1	[2 4 5 7 10]	2018-03-30 13:52:44
673782	2	[2 4 5 7 10]	2018-03-30 13:57:54
673783	1	[4 6 7 9 10]	2018-03-30 14:02:55
673784	1	[4 5 6 8 9]	2018-03-30 14:07:55
673785	2	[4 5 6 8 9]	2018-03-30 14:12:46
673786	3	[4 5 6 8 9]	2018-03-30 14:18:06
673787	4	[4 5 6 8 9]	2018-03-30 14:22:57
673788	1	[1 2 5 8 10]	2018-03-30 14:27:48
673789	1	[1 4 5 8 10]	2018-03-30 14:32:49
673790	1	[1 2 5 8 10]	2018-03-30 14:37:49
673791	2	[1 2 5 8 10]	2018-03-30 14:42:49
673792	1	[1 2 4 6 8]	2018-03-30 14:47:40
673793	1	[1 3 4 5 6]	2018-03-30 14:52:50
673794	2	[1 3 4 5 6]	2018-03-30 14:57:51
673795	3	[1 3 4 5 6]	2018-03-30 15:03:01
673796	4	[1 3 4 5 6]	2018-03-30 15:07:52
673797	1	[1 2 7 8 10]	2018-03-30 15:12:54
673798	2	[1 2 7 8 10]	2018-03-30 15:17:54
673799	3	[1 2 7 8 10]	2018-03-30 15:22:54
673800	4	[1 2 7 8 10]	2018-03-30 15:27:45
673801	5	[1 2 7 8 10]	2018-03-30 15:32:56
673802	1	[1 3 5 6 7]	2018-03-30 15:37:47
673803	1	[1 3 6 7 10]	2018-03-30 15:42:48
673804	2	[1 3 6 7 10]	2018-03-30 15:47:58
673805	1	[1 3 5 7 10]	2018-03-30 15:52:59
673806	2	[1 3 5 7 10]	2018-03-30 15:57:59
673807	3	[1 3 5 7 10]	2018-03-30 16:02:50
673808	1	[1 4 6 7 8]	2018-03-30 16:07:51
673809	1	[4 7 8 9 10]	2018-03-30 16:12:51
673810	2	[4 7 8 9 10]	2018-03-30 16:17:52
673811	3	[4 7 8 9 10]	2018-03-30 16:23:02
673812	4	[4 7 8 9 10]	2018-03-30 16:27:54
673813	1	[1 2 3 6 7]	2018-03-30 16:32:55
673814	1	[2 3 5 6 9]	2018-03-30 16:37:55
673815	1	[4 5 6 7 9]	2018-03-30 16:42:46
673816	2	[4 5 6 7 9]	2018-03-30 16:47:56
673817	1	[2 5 7 8 9]	2018-03-30 16:52:47
673818	1	[2 4 5 8 9]	2018-03-30 16:57:57
673819	1	[2 4 5 7 10]	2018-03-30 17:02:57
673820	1	[2 4 5 8 10]	2018-03-30 17:07:48
673821	2	[2 4 5 8 10]	2018-03-30 17:12:48
673822	3	[2 4 5 8 10]	2018-03-30 17:17:49
673823	1	[5 6 7 9 10]	2018-03-30 17:22:50
673824	1	[1 4 5 6 9]	2018-03-30 17:28:00
673825	1	[1 3 4 6 10]	2018-03-30 17:32:51
673826	2	[1 3 4 6 10]	2018-03-30 17:37:51
673827	1	[1 3 5 9 10]	2018-03-30 17:43:02
673828	1	[1 3 4 5 9]	2018-03-30 17:47:52
673829	2	[1 3 4 5 9]	2018-03-30 17:52:53
673830	3	[1 3 4 5 9]	2018-03-30 17:58:13
